DAY|TIME PLAYED|SONG TITLE|SONG ARTIST
2024-09-08|08:04|LOOK WHOS LAUGHING NOW|BENJAMIN INGROSSO
2024-09-08|08:09|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-08|08:12|WOMANS WORLD|KATY PERRY
2024-09-08|08:15|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-08|08:18|SUSHI|NENNY
2024-09-08|08:20|DONT STOP THE MUSIC|RIHANNA
2024-09-08|08:25|HOUDINI|EMINEM
2024-09-08|08:28|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-08|08:33|HOT UPTOWN|CAMILA CABELLO FEAT. DRAKE
2024-09-08|08:35|NOVO BALANÃ‡O|VEIGH, BVGA BEATZ
2024-09-08|08:38|TONIGHT (D.I.Y.A.)|JAX JONES X JOEL CORRY X JASON DERULO
2024-09-08|08:41|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-08|08:44|TOQUE-TOQUE|DA WEASEL
2024-09-08|08:48|ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-08|08:52|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-08|08:55|DIE WITH A SMILE|LADY GAGA & BRUNO MARS
2024-09-08|09:00|LOVE THE WAY YOU LIE|EMINEM FEAT. RIHANNA
2024-09-08|09:04|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-08|09:08|SAGRADO PROFANO|LUISA SONZA FEAT. KAYBLACK
2024-09-08|09:11|OHNANA|KAPO
2024-09-08|09:14|THE DOOR|TEDDY SWIMS
2024-09-08|09:17|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-08|09:20|KISSES|BL3SS & CAMRINWATSIN FEAT. BBYCLOSE
2024-09-08|09:22|ESSA SAIA|BISPO FEAT. IVANDRO
2024-09-08|09:26|MTG QUEM NAO QUER SOU EU|DJ TOPO, SEU JORGE, MC LEOZIN & MC G15
2024-09-08|09:28|THOUGHT YOU WERE THE ONE|TOMMY RICHMAN
2024-09-08|09:31|ONE OF THE GIRLS|THE WEEKND, JENNIE, LILY-ROSE DEPP
2024-09-08|09:35|THE SOUND OF SILENCE|DISTURBED
2024-09-08|09:38|LUNA|FEID, ATL JACOB
2024-09-08|09:41|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-08|09:47|MOVE|ADAM PORT
2024-09-08|09:50|BKBN|SORAIA RAMOS
2024-09-08|09:53|VAMOS DE PAGODIN/SAMBA DE MALANDRO|DJ WN, DJ GM, MC PULIN DA CAPITAL, RYAN SP, PIEDRO & DANIEL
2024-09-08|09:58|GLIMPSE OF US|JOJI
2024-09-08|10:01|GUESS|CHARLI XCX FEAT. BILLIE EILISH
2024-09-08|10:03|END OF BEGINNING|DJO
2024-09-08|10:06|ANGEL NUMBERS / TEN TOES|CHRIS BROWN
2024-09-08|10:14|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-08|10:17|CHIHIRO MTG|MULU & DUDA BEAT
2024-09-08|10:20|MEMORIES|DAVID GUETTA FEAT. KID CUDI
2024-09-08|10:23|HOUDINI|EMINEM
2024-09-08|10:26|GIMME MORE|BRITNEY SPEARS
2024-09-08|10:31|K-POP|TRAVIS SCOTT X BAD BUNNY & THE WEEKND
2024-09-08|10:34|I HAD SOME HELP|POST MALONE & MORGAN WALLEN
2024-09-08|10:37|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-08|10:39|PROBLEMAS DE UM MILIONARIO|WIU
2024-09-08|10:42|CLOSER|THE CHAINSMOKERS FEAT. HALSEY
2024-09-08|10:46|FORTNIGHT|TAYLOR SWIFT FEAT. POST MALONE
2024-09-08|10:50|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-08|10:54|TENGO|JULIETTE
2024-09-08|10:56|HOT IN HERRE|NELLY
2024-09-08|11:00|CHIHIRO|GRAVAGERZ
2024-09-08|11:02|GATA ONLY|FLOYYMENOR FEAT. CRIS MJ
2024-09-08|11:05|I CAN DO IT WITH A BROKEN HEART|TAYLOR SWIFT
2024-09-08|11:10|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-08|11:12|STUMBLIN IN|CYRIL
2024-09-08|11:16|WE CANT BE FRIENDS (WAIT FOR YOUR LOVE)|ARIANA GRANDE
2024-09-08|11:19|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-08|11:22|FEATHER|SABRINA CARPENTER
2024-09-08|11:25|LUNCH|BILLIE EILISH
2024-09-08|11:28|TOO SWEET|HOZIER
2024-09-08|11:32|THOUGHT YOU WERE THE ONE|TOMMY RICHMAN
2024-09-08|11:35|SEVEN|JUNG KOOK FEAT. LATTO
2024-09-08|11:38|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-08|11:42|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-08|11:48|NOT LIKE US|KENDRICK LAMAR
2024-09-08|11:52|MEN IN BLACK|WILL SMITH
2024-09-08|11:56|STARGAZING|MYLES SMITH
2024-09-08|11:59|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-08|12:02|ESPRESSO|SABRINA CARPENTER
2024-09-08|12:05|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-08|12:11|FAZ BEM|BLUAY X JULINHO KSD
2024-09-08|12:14|CAVALINHO|PEDRO SAMPAIO & GASPARZINHO
2024-09-08|12:17|LOOK WHOS LAUGHING NOW|BENJAMIN INGROSSO
2024-09-08|12:20|BAD ROMANCE|LADY GAGA
2024-09-08|12:25|HOUDINI|EMINEM
2024-09-08|12:29|MOCA|IVANDRO
2024-09-08|12:32|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-08|12:35|ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-08|12:38|GOODBYES|POST MALONE FEAT. YOUNG THUG
2024-09-08|12:41|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-08|12:44|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-08|12:47|RUSH|TROYE SIVAN
2024-09-08|12:49|UH LA LA|LON3R JOHNY X PLUTONIO
2024-09-08|12:52|GOOD LUCK, BABE!|CHAPPELL ROAN
2024-09-08|12:56|BODY MOVING|ELIZA ROSE & CALVIN HARRIS
2024-09-08|12:58|LIL BOO THANG|PAUL RUSSELL
2024-09-08|13:01|GIVE ME EVERYTHING (TONIGHT)|PITBULL FEAT. NE-YO, AFROJACK & NAYER
2024-09-08|13:05|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-08|13:09|SAGRADO PROFANO|LUISA SONZA FEAT. KAYBLACK
2024-09-08|13:12|OHNANA|KAPO
2024-09-08|13:15|I LIKE THE WAY YOU KISS ME|ARTEMAS
2024-09-08|13:17|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-08|13:20|TOUGH|QUAVO & LANA DEL REY
2024-09-08|13:24|CORACAO|JURA
2024-09-08|13:26|MTG QUEM NAO QUER SOU EU|DJ TOPO, SEU JORGE, MC LEOZIN & MC G15
2024-09-08|13:28|THOUGHT YOU WERE THE ONE|TOMMY RICHMAN
2024-09-08|13:31|ACORDAR|PLUTONIO
2024-09-08|13:35|GIMME LOVE|SIA
2024-09-08|13:38|NOVIDADE NA AREA|MC LIVINHO & DJ MATT D
2024-09-08|13:40|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-08|13:46|MOVE|ADAM PORT
2024-09-08|13:49|LOUCO|PIRUKA FEAT. BLUAY
2024-09-08|13:53|VAMOS DE PAGODIN/SAMBA DE MALANDRO|DJ WN, DJ GM, MC PULIN DA CAPITAL, RYAN SP, PIEDRO & DANIEL
2024-09-08|13:58|THE BUSINESS|TIESTO
2024-09-08|14:01|GUESS|CHARLI XCX FEAT. BILLIE EILISH
2024-09-08|14:03|LOVIN ON ME|JACK HARLOW
2024-09-08|14:06|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-08|14:11|TUYA|ROSALIA
2024-09-08|14:13|GIRLS|THE KID LAROI
2024-09-08|14:16|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-08|14:20|MOTH TO A FLAME|SWEDISH HOUSE MAFIA WITH THE WEEKND
2024-09-08|14:24|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-08|14:27|SEM TI|SLOW J
2024-09-08|14:29|I HAD SOME HELP|POST MALONE & MORGAN WALLEN
2024-09-08|14:32|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-08|14:34|AMERICAN BOY|ESTELLE FEAT. KANYE WEST
2024-09-08|14:39|SI NO ESTÃS|IÃ‘IGO QUINTERO
2024-09-08|14:42|CHIHIRO|GRAVAGERZ
2024-09-08|14:44|BUBALU|FEID & REMA
2024-09-08|14:47|ROSAS|KAPPA JOTTA FEAT. MUN
2024-09-08|14:50|FORTNIGHT|TAYLOR SWIFT FEAT. POST MALONE
2024-09-08|14:54|FEATHER|SABRINA CARPENTER
2024-09-08|14:57|FOLLOW YOU|IMAGINE DRAGONS
2024-09-08|15:00|BEAUTIFUL LIAR|BEYONCÃ‰ & SHAKIRA
2024-09-08|15:04|GATA ONLY|FLOYYMENOR FEAT. CRIS MJ
2024-09-08|15:07|I CAN DO IT WITH A BROKEN HEART|TAYLOR SWIFT
2024-09-08|15:11|STICK SEASON|NOAH KAHAN
2024-09-08|15:13|WOMANS WORLD|KATY PERRY
2024-09-08|15:16|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-08|15:19|(IT GOES LIKE) NANANA|PEGGY GOU
2024-09-08|15:23|TATA|SLOW J
2024-09-08|15:25|STARGAZING|MYLES SMITH
2024-09-08|15:28|HERO|NELSON FREITAS
2024-09-08|15:32|HOT UPTOWN|CAMILA CABELLO FEAT. DRAKE
2024-09-08|15:34|BRUTOS DIAMANTES|SYRO FEAT. BISPO
2024-09-08|15:37|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-08|15:40|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-08|15:45|NOT LIKE US|KENDRICK LAMAR
2024-09-08|15:50|SENTIR SAUDADE|KURA FEAT. BIA CABOZ
2024-09-08|15:54|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-08|15:56|IDIOTA|JAO
2024-09-08|15:59|YEAH THE GIRLS|FISHER FEAT. MERYLL
2024-09-08|16:02|LOOK WHOS LAUGHING NOW|BENJAMIN INGROSSO
2024-09-08|16:05|OVERDRIVE|OFENBACH FEAT. NORMA JEAN MARTINE
2024-09-08|16:08|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-08|16:14|PAINT THE TOWN RED|DOJA CAT
2024-09-08|16:17|KISSES|BL3SS & CAMRINWATSIN FEAT. BBYCLOSE
2024-09-08|16:19|MAIS EU|BARBARA BANDEIRA
2024-09-08|16:22|ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-08|16:27|ITS A KILLA|FISHER
2024-09-08|16:30|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-08|16:34|BLANK SPACE|TAYLOR SWIFT
2024-09-08|16:38|LUNCH|BILLIE EILISH
2024-09-08|16:41|YES, AND?|ARIANA GRANDE
2024-09-08|16:44|ONDE ANDA|CALEMA & ZÃ‰ FILIPE
2024-09-08|16:47|HOUDINI|EMINEM
2024-09-08|16:51|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-08|16:54|HATE THAT I LOVE YOU|RIHANNA FEAT. NE-YO
2024-09-08|16:58|LOVE LIES|KHALID & NORMANI
2024-09-08|17:01|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-08|17:05|WHATEVER|KYGO & AVA MAX
2024-09-08|17:08|MTG QUEM NAO QUER SOU EU|DJ TOPO, SEU JORGE, MC LEOZIN & MC G15
2024-09-08|17:10|ATMOSPHERE|FISHER & KITA ALEXANDER
2024-09-08|17:12|PROMISCUOUS GIRL|NELLY FURTADO FEAT. TIMBALAND
2024-09-08|17:16|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-08|17:19|CHIHIRO MTG|MULU & DUDA BEAT
2024-09-08|17:21|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-08|17:26|THOUGHT YOU WERE THE ONE|TOMMY RICHMAN
2024-09-08|17:29|VAMOS DE PAGODIN/SAMBA DE MALANDRO|DJ WN, DJ GM, MC PULIN DA CAPITAL, RYAN SP, PIEDRO & DANIEL
2024-09-08|17:34|BEAUTIFUL THINGS|BENSON BOONE
2024-09-08|17:37|SAGRADO PROFANO|LUISA SONZA FEAT. KAYBLACK
2024-09-08|17:40|GET HIM BACK!|OLIVIA RODRIGO
2024-09-08|17:47|GUESS|CHARLI XCX FEAT. BILLIE EILISH
2024-09-08|17:49|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-08|17:54|CAVALINHO|PEDRO SAMPAIO & GASPARZINHO
2024-09-08|17:56|CHAMADA NAO ATENDIDA|BARBARA TINOCO
2024-09-08|18:53|I HAD SOME HELP|POST MALONE & MORGAN WALLEN
2024-09-08|18:56|AGORA HILLS|DOJA CAT
2024-09-08|19:03|WHY WHY WHY|SHAWN MENDES
2024-09-08|19:06|LA LA|MYKE TOWERS
2024-09-08|19:09|NORMAL|NENNY
2024-09-08|19:12|STARGAZING|MYLES SMITH
2024-09-08|19:14|WOMANS WORLD|KATY PERRY
2024-09-08|19:17|GOOD LUCK, BABE!|CHAPPELL ROAN
2024-09-08|19:21|CALON|NININHO VAZ MAIA
2024-09-08|19:23|FORTNIGHT|TAYLOR SWIFT FEAT. POST MALONE
2024-09-08|19:30|YEAH THE GIRLS|FISHER FEAT. MERYLL
2024-09-08|19:33|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-08|19:36|OBEAH ME|RICHIE CAMPBELL
2024-09-08|19:38|BENCAO|MIZZY MILES FEAT. VAN ZEE & BISPO
2024-09-08|19:41|DARLING|SHIMZA WITH ALOE BLACC
2024-09-08|19:50|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-08|19:55|GATA ONLY|FLOYYMENOR FEAT. CRIS MJ
2024-09-08|19:58|ESTRADA|PEDRO MAFAMA
2024-09-08|20:01|HOT UPTOWN|CAMILA CABELLO FEAT. DRAKE
2024-09-08|20:04|LUNCH|BILLIE EILISH
2024-09-08|20:07|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-08|20:10|(WHEN IM WITH YOU IM) FREE|CALVIN HARRIS & ELLIE GOULDING
2024-09-08|20:16|LOOK WHOS LAUGHING NOW|BENJAMIN INGROSSO
2024-09-08|20:19|IGUAL QUE UN ANGEL|KALI UCHIS FEAT. PESO PLUMA
2024-09-08|20:24|EVEN|RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
2024-09-08|20:27|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-08|20:30|KISSES|BL3SS & CAMRINWATSIN FEAT. BBYCLOSE
2024-09-08|20:33|WHAT DO YOU MEAN|JUSTIN BIEBER
2024-09-08|20:36|THOUGHT YOU WERE THE ONE|TOMMY RICHMAN
2024-09-08|20:39|NOT LIKE US|KENDRICK LAMAR
2024-09-08|20:44|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-08|20:46|ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-08|20:50|CHIHIRO MTG|MULU & DUDA BEAT
2024-09-08|20:52|TA TUDO BEM|T-REX
2024-09-08|20:56|TRAINING SEASON|DUA LIPA
2024-09-08|21:01|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-08|21:03|PEDRIN (TU OBEDECE)|PEDRO SAMPAIO FEAT. DJ TOPO
2024-09-08|21:06|WHERE SHE GOES|BAD BUNNY
2024-09-08|21:09|OHNANA|KAPO
2024-09-08|21:12|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-08|21:16|AUSTIN|DASHA
2024-09-08|21:19|A NOSSA DANCA|CALEMA
2024-09-08|21:22|HOUDINI|EMINEM
2024-09-08|21:26|TONIGHT (D.I.Y.A.)|JAX JONES X JOEL CORRY X JASON DERULO
2024-09-08|21:29|CAVALINHO|PEDRO SAMPAIO & GASPARZINHO
2024-09-08|21:31|ALO|DILLAZ FEAT. PLUTONIO
2024-09-08|21:34|MTG QUEM NAO QUER SOU EU|DJ TOPO, SEU JORGE, MC LEOZIN & MC G15
2024-09-08|21:37|A BAR SONG (TIPSY)|SHABOOZEY
2024-09-08|21:42|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-08|21:45|PLEASE PLEASE PLEASE|SABRINA CARPENTER
2024-09-08|21:48|DIE WITH A SMILE|LADY GAGA & BRUNO MARS
2024-09-08|21:52|TOUGH|QUAVO & LANA DEL REY
2024-09-08|21:55|SUGA SUGA|BABY BASH FEAT. FRANKIE J.
2024-09-08|21:59|SAGRADO PROFANO|LUISA SONZA FEAT. KAYBLACK
2024-09-08|22:02|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-08|22:05|NEW WOMAN|LISA FEAT. ROSALIA
2024-09-08|22:11|VAMOS DE PAGODIN/SAMBA DE MALANDRO|DJ WN, DJ GM, MC PULIN DA CAPITAL, RYAN SP, PIEDRO & DANIEL
2024-09-08|22:16|THE DOOR|TEDDY SWIMS
2024-09-08|22:20|MILLION DOLLAR BABY|TOMMY RICHMAN
2024-09-08|22:22|I LOVE YOU, IM SORRY|GRACIE ABRAMS
2024-09-08|22:25|GIRLS|THE KID LAROI
2024-09-08|22:27|WATERMELON SUGAR|HARRY STYLES
2024-09-08|22:30|THOUGHT YOU WERE THE ONE|TOMMY RICHMAN
2024-09-08|22:34|MOVE|ADAM PORT
2024-09-08|22:37|BIRDS OF A FEATHER|BILLIE EILISH
2024-09-08|22:40|CRISTALIZA|BARBARA BANDEIRA
2024-09-08|22:43|CHIHIRO MTG|MULU & DUDA BEAT
2024-09-08|22:46|WOMANS WORLD|KATY PERRY
2024-09-08|22:48|ONE OF THE GIRLS|THE WEEKND, JENNIE, LILY-ROSE DEPP
2024-09-08|22:52|(WHEN IM WITH YOU IM) FREE|CALVIN HARRIS & ELLIE GOULDING
2024-09-08|22:56|LOUCAMENTE|D.A.M.A. FEAT. LOS ROMEROS
2024-09-08|22:59|ALIBI|SEVDALIZA WITH PABLLO VITTAR & YSEULT
2024-09-08|23:02|HOT UPTOWN|CAMILA CABELLO FEAT. DRAKE
2024-09-08|23:05|CHIHIRO|GRAVAGERZ
2024-09-08|23:07|QUERO FUGIR|SORAIA RAMOS
2024-09-08|23:10|GIMME LOVE|SIA
2024-09-08|23:13|MWAKI|ZERB, SOFIYA NZAU
2024-09-08|23:16|KISSES|BL3SS & CAMRINWATSIN FEAT. BBYCLOSE
2024-09-08|23:19|YAMORE|MOBLACK & SALIF KEITA FEAT. CESARIA EVORA, BENJA & FRANC FALA
2024-09-08|23:23|DARLING|SHIMZA WITH ALOE BLACC
2024-09-08|23:27|SAGRADO PROFANO|LUISA SONZA FEAT. KAYBLACK
2024-09-08|23:30|MILAGRE|JURA
2024-09-08|23:33|LA BACHATA|MANUEL TURIZO
2024-09-08|23:36|WE CANT BE FRIENDS (WAIT FOR YOUR LOVE)|ARIANA GRANDE
2024-09-08|23:39|SI ANTES TE HUBIERA CONOCIDO|KAROL G.
2024-09-08|23:42|GUESS|CHARLI XCX FEAT. BILLIE EILISH
2024-09-08|23:47|CONEXOES DE MAFIA|MATUE FEAT. RICH THE KID
2024-09-08|23:50|MOVE|ADAM PORT
2024-09-08|23:53|IS IT OVER NOW|TAYLOR SWIFT
2024-09-08|23:57|ARE YOU WITH ME|LOST FREQUENCIES
2024-09-08|00:00|KISSES|BL3SS & CAMRINWATSIN FEAT. BBYCLOSE
2024-09-08|00:02|GET HIM BACK!|OLIVIA RODRIGO
2024-09-08|00:07|ADORE YOU|HUGEL X TOPIC X ARASH FEAT. DAECOLM
2024-09-08|00:11|FINALLY|SWEDISH HOUSE MAFIA & ALICIA KEYS
